"","scri_sample_id","sample_type","sample_filter","ec","ec_methodf","ec_methodm","ec_methodc","fc","fc_methodf","fc_methodm","fc_methodc","tc","tc_methodf","tc_methodm","tc_methodc"
"4410","ccu_7319","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4411","ccu_7220","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4412","ccu_7283","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4413","ccu_7320","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,467,"ccu","directplating","directplating"
"4414","ccu_7349","grabsample","none",133,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4415","ccu_7284","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,767,"ccu","directplating","directplating"
"4416","ccu_62","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,767,"ccu","directplating","directplating"
"4417","ccu_106","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4418","ccu_7286","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,167,"ccu","directplating","directplating"
"4419","ccu_90","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,367,"ccu","directplating","directplating"
"4420","ccu_184","grabsample","none",300,"ccu","directplating","directplating",NA,NA,NA,NA,1133,"ccu","directplating","directplating"
"4421","ccu_7281","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4422","ccu_7341","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,1033,"ccu","directplating","directplating"
"4423","ccu_165","grabsample","none",200,"ccu","directplating","directplating",NA,NA,NA,NA,433,"ccu","directplating","directplating"
"4424","ccu_7321","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4425","ccu_7280","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4426","ccu_7288","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4427","ccu_89","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,567,"ccu","directplating","directplating"
"4428","ccu_199","grabsample","none",533,"ccu","directplating","directplating",NA,NA,NA,NA,2567,"ccu","directplating","directplating"
"4429","ccu_87","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4430","ccu_175","grabsample","none",233,"ccu","directplating","directplating",NA,NA,NA,NA,333,"ccu","directplating","directplating"
"4431","ccu_107","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4432","ccu_201","grabsample","none",567,"ccu","directplating","directplating",NA,NA,NA,NA,1033,"ccu","directplating","directplating"
"4433","ccu_88","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4434","ccu_153","grabsample","none",167,"ccu","directplating","directplating",NA,NA,NA,NA,767,"ccu","directplating","directplating"
"4435","ccu_7339","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,167,"ccu","directplating","directplating"
"4436","ccu_7217","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4437","ccu_152","grabsample","none",167,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"4438","ccu_7223","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"4439","ccu_108","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,433,"ccu","directplating","directplating"
"4440","ccu_136","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,800,"ccu","directplating","directplating"
"4441","ccu_7224","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"4442","ccu_200","grabsample","none",567,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"4443","ccu_7279","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4444","ccu_206","grabsample","none",700,"ccu","directplating","directplating",NA,NA,NA,NA,933,"ccu","directplating","directplating"
"4445","ccu_86","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,10033,"ccu","directplating","directplating"
"4446","ccu_60","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4447","ccu_7225","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"4448","ccu_146","grabsample","none",133,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"4449","ccu_229","grabsample","none",4667,"ccu","directplating","directplating",NA,NA,NA,NA,5067,"ccu","directplating","directplating"
"4450","ccu_7285","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4451","ccu_135","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"4452","ccu_196","grabsample","none",467,"ccu","directplating","directplating",NA,NA,NA,NA,733,"ccu","directplating","directplating"
"4453","ccu_192","grabsample","none",400,"ccu","directplating","directplating",NA,NA,NA,NA,1000,"ccu","directplating","directplating"
"4454","ccu_7287","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,167,"ccu","directplating","directplating"
"4455","ccu_61","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4456","ccu_59","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4457","ccu_7218","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4458","ccu_85","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4459","ccu_7222","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4460","ccu_105","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"4461","ccu_7340","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4462","ccu_5633","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"4463","ccu_5712","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4464","ccu_5711","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4465","ccu_5709","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,233,"ccu","directplating","directplating"
"4466","ccu_5710","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,433,"ccu","directplating","directplating"
"4467","ccu_5753","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4468","ccu_5630","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4469","ccu_5631","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4470","ccu_5797","grabsample","none",167,"ccu","directplating","directplating",NA,NA,NA,NA,500,"ccu","directplating","directplating"
"4471","ccu_5627","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4472","ccu_5629","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4473","ccu_5776","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"4474","ccu_5628","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4475","ccu_5777","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,733,"ccu","directplating","directplating"
"4476","ccu_5789","grabsample","none",133,"ccu","directplating","directplating",NA,NA,NA,NA,1533,"ccu","directplating","directplating"
"4477","ccu_5755","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,333,"ccu","directplating","directplating"
"4478","ccu_5632","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,133,"ccu","directplating","directplating"
"4479","ccu_5754","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,467,"ccu","directplating","directplating"
"4480","ccu_5634","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,167,"ccu","directplating","directplating"
"4481","ccu_5635","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,3100,"ccu","directplating","directplating"
"4482","ccu_6732","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,567,"ccu","directplating","directplating"
"4483","ccu_6770","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,700,"ccu","directplating","directplating"
"4484","ccu_6731","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"4485","ccu_6682","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,367,"ccu","directplating","directplating"
"4486","ccu_6684","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,333,"ccu","directplating","directplating"
"4487","ccu_6772","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,267,"ccu","directplating","directplating"
"4488","ccu_6799","grabsample","none",134,"ccu","directplating","directplating",NA,NA,NA,NA,667,"ccu","directplating","directplating"
"4489","ccu_6810","grabsample","none",200,"ccu","directplating","directplating",NA,NA,NA,NA,800,"ccu","directplating","directplating"
"4490","ccu_6808","grabsample","none",200,"ccu","directplating","directplating",NA,NA,NA,NA,767,"ccu","directplating","directplating"
"4491","ccu_6685","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,1033,"ccu","directplating","directplating"
"4492","ccu_6771","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,867,"ccu","directplating","directplating"
"4493","ccu_6773","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"4494","ccu_6809","grabsample","none",200,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4495","ccu_6733","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,300,"ccu","directplating","directplating"
"4496","ccu_6637","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,167,"ccu","directplating","directplating"
"4497","ccu_6683","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4498","ccu_6638","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,833,"ccu","directplating","directplating"
"4499","ccu_6706","grabsample","none",34,"ccu","directplating","directplating",NA,NA,NA,NA,434,"ccu","directplating","directplating"
"4500","ccu_6734","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,233,"ccu","directplating","directplating"
"4501","ccu_6829","grabsample","none",500,"ccu","directplating","directplating",NA,NA,NA,NA,2033,"ccu","directplating","directplating"
"4502","ccu_6686","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,400,"ccu","directplating","directplating"
"4503","ccu_6687","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,467,"ccu","directplating","directplating"
"4504","ccu_4961","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"4505","ccu_4955","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4506","ccu_4962","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4507","ccu_5058","grabsample","none",34,"ccu","directplating","directplating",NA,NA,NA,NA,34,"ccu","directplating","directplating"
"4508","ccu_4958","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4509","ccu_4957","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4510","ccu_5044","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,67,"ccu","directplating","directplating"
"4511","ccu_4963","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4512","ccu_4964","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
"4513","ccu_4960","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"4514","ccu_5082","grabsample","none",100,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"4515","ccu_5096","grabsample","none",800,"ccu","directplating","directplating",NA,NA,NA,NA,2300,"ccu","directplating","directplating"
"4516","ccu_5071","grabsample","none",67,"ccu","directplating","directplating",NA,NA,NA,NA,100,"ccu","directplating","directplating"
"4517","ccu_4966","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,200,"ccu","directplating","directplating"
"4518","ccu_5045","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4519","ccu_5042","grabsample","none",33,"ccu","directplating","directplating",NA,NA,NA,NA,33,"ccu","directplating","directplating"
"4520","ccu_4956","grabsample","none",0,"ccu","directplating","directplating",NA,NA,NA,NA,0,"ccu","directplating","directplating"
